,won
30126,0
26660,0
29438,0
74756,0
40211,0
57884,0
10654,0
11083,0
47070,1
31846,0
17549,0
67868,0
42593,0
46090,0
28766,0
4891,1
16811,0
55610,0
56979,0
43112,0
51481,0
44569,0
15381,0
61165,0
71253,0
46692,0
49676,0
47943,0
7496,0
49871,0
61645,0
51043,0
67976,0
13523,0
9,0
27664,0
32167,0
74691,0
64851,0
35458,0
18833,0
60888,0
49912,0
52968,0
49224,0
11685,0
30213,0
26322,0
52297,0
32177,0
45490,0
213,0
6837,0
12854,0
1646,0
35350,0
65327,0
46106,0
57633,0
71532,0
11608,0
66243,0
5148,0
3602,0
38363,0
17533,0
37594,0
10662,0
76582,0
16134,0
40794,0
2446,0
21342,0
63693,0
1937,0
60696,0
37351,0
14641,0
35282,0
20048,0
66304,0
20999,0
34042,1
8351,0
71086,0
42364,1
51506,0
39181,0
53060,0
68083,0
50200,0
48980,0
40832,0
1408,0
54177,0
72762,0
7381,0
37196,0
30944,0
26916,0
71612,0
68776,0
22225,0
27488,0
45685,0
37581,0
75509,0
65885,0
35902,0
9040,0
40078,0
53794,0
44940,0
57418,0
46396,0
59382,0
983,0
33090,0
67478,0
22953,0
22916,0
55589,0
39202,0
3731,0
69248,0
69014,0
65847,0
58331,0
17408,0
20122,0
24692,0
60032,0
14510,0
58189,0
41496,0
19894,0
36883,0
5849,0
48126,0
42323,0
36786,0
72458,0
75192,0
11154,0
41787,1
68472,0
42768,0
20676,0
7672,0
30124,0
63322,0
15960,1
11431,0
30033,0
9101,0
73379,1
51327,0
75682,0
22397,0
285,1
45556,0
67382,0
35424,0
54469,1
48975,0
31797,0
47430,0
25259,0
3397,0
20878,0
42500,0
52591,0
19505,0
33334,0
35236,0
28342,0
36782,0
66629,0
42764,0
61831,0
70192,0
49506,1
67212,0
33467,0
45214,0
21379,0
22664,0
2249,0
74130,0
72828,0
45109,0
9061,0
5882,0
22945,0
13044,1
52343,0
23841,1
6554,0
28837,0
1096,1
72454,0
16081,0
74914,0
25748,0
60754,0
10919,0
67774,0
73578,1
37607,0
7041,0
56689,0
74389,0
66382,0
1285,1
20214,0
70083,0
22909,0
23802,0
14441,0
68640,0
7301,0
62297,0
52257,0
50553,0
17355,0
3556,0
44639,0
76091,0
17055,0
59760,1
2534,0
60914,0
46459,0
27867,0
6242,0
55633,0
47696,0
60737,0
52751,0
53209,0
26182,0
13138,0
12900,0
57855,0
71085,0
11386,0
38195,0
52999,0
5879,0
140,0
1969,0
4214,0
6073,0
67554,0
54494,0
58892,0
47831,0
60505,0
60468,0
69062,0
25034,0
39435,0
59542,0
46388,0
1551,0
35227,0
65456,0
18165,0
5572,0
73856,1
40270,1
47536,0
13963,1
1001,0
11235,0
3751,0
61949,0
53661,0
16852,0
22516,0
12852,0
40176,0
58265,1
2479,0
32489,0
3600,0
54735,0
62414,0
38535,0
40664,0
60034,0
23961,0
21665,0
20623,0
32998,0
3128,0
37524,0
50661,0
21714,0
69700,0
49340,0
52298,0
666,0
20346,0
15156,0
60042,0
3061,0
58784,0
57596,0
21022,0
6269,0
62691,0
11658,0
37599,0
55972,0
23667,0
7199,0
13442,0
72755,0
27697,0
3697,0
57323,0
4201,0
25801,0
26057,0
69525,0
3732,0
29055,0
18163,0
14243,0
75641,0
17336,0
35764,0
14557,0
1873,0
46701,0
73806,0
21297,0
67378,0
14956,1
44526,0
67894,0
3138,0
17393,0
4943,0
55645,0
5881,0
40837,0
51332,0
15729,0
56660,0
58432,0
19762,0
41958,0
13630,0
18344,0
34237,0
7086,0
55140,0
20818,0
37502,0
69019,0
41761,0
24297,0
50779,0
74833,0
41722,0
73107,0
18008,0
62092,0
60051,0
54925,0
9674,0
59028,0
39120,0
45869,0
46097,0
13766,0
54117,0
63931,0
52485,0
52572,0
34999,0
63307,0
64704,0
25460,0
48728,0
36865,0
54333,0
53682,0
68465,1
30191,0
3316,0
32743,0
28934,0
75355,0
62658,1
75553,0
15572,0
25374,0
45563,0
58585,0
52286,0
120,0
35388,0
10624,0
19309,0
22386,0
66610,0
51347,0
13060,0
381,0
51329,0
6201,0
17799,0
50249,1
54015,0
20399,0
7699,0
32818,0
59843,0
63224,0
3341,0
60156,0
49011,0
69049,0
189,0
62927,0
47405,0
54751,0
4034,0
54022,0
57262,0
62640,0
15377,0
35359,1
26865,0
66327,0
18168,0
41742,0
55277,0
27979,0
32009,0
56756,0
29840,1
46994,1
8259,0
72580,0
38204,0
26839,1
42403,0
12777,0
43119,0
54713,0
5700,0
15442,0
33524,0
58925,0
37723,0
29147,0
48241,0
73003,0
49341,0
73868,0
34496,0
11847,0
59169,0
19601,0
1483,0
9815,0
71447,0
26439,0
2951,0
10565,0
28494,0
1045,0
9058,0
46467,1
9038,0
26446,0
62313,1
69138,0
54336,0
37828,0
45617,0
75649,0
60285,0
42890,0
15145,1
3595,0
11835,0
14759,0
55849,0
17151,0
7551,0
24520,0
13622,0
56574,0
51576,1
36800,0
60254,0
36796,0
28782,0
52141,0
57999,0
74851,0
34868,0
67773,1
10010,0
30566,0
40500,0
18923,0
63709,1
2853,0
54792,0
12966,0
6483,0
22123,0
18587,0
50385,0
60506,0
59164,0
58205,0
42558,0
37170,1
1493,0
63469,0
21955,0
20230,0
5051,1
45448,0
39169,0
52452,0
11381,0
4696,1
50505,0
7988,0
59833,0
24242,0
39178,1
28763,0
7589,0
9700,0
27387,0
12908,0
19914,0
40314,0
51843,0
33927,0
10656,0
2093,0
19963,0
42055,0
37127,1
4919,0
39192,0
7059,0
42716,0
73573,0
50916,0
63743,0
72168,0
14501,0
5592,0
21126,0
29920,0
63585,0
6672,0
21592,0
55655,0
73015,0
61332,0
54013,0
28984,0
22764,0
59962,0
68306,1
46699,1
71079,0
37770,0
642,0
72108,0
17931,0
41625,0
37353,1
33783,0
24161,0
55103,0
46506,1
7187,0
20991,0
57941,0
61007,0
703,0
12651,0
8776,0
24303,0
36055,0
67191,0
48799,0
70080,0
59734,0
74615,1
72688,0
4500,0
48065,0
39215,0
54248,1
34499,0
58679,1
291,0
59431,0
428,0
1632,1
69764,0
29748,0
55635,0
17986,0
61281,0
67203,0
8177,0
5992,0
71107,0
47120,0
24839,0
43628,0
73430,0
14266,0
48203,0
47972,0
62479,0
9582,0
12218,0
21954,0
33530,1
27711,0
46316,0
56228,0
30531,0
64742,0
28403,0
15993,0
27870,0
44025,0
29399,0
55483,0
37932,0
47534,0
16952,0
27873,0
73004,0
31964,0
47208,0
19155,0
45945,1
34441,0
23697,0
10276,0
53680,1
12947,0
1673,0
20271,0
111,0
29046,0
6637,0
11866,0
64626,0
32861,0
2387,0
52576,0
56570,0
13318,0
63680,0
5128,0
14913,0
18669,0
68391,0
24638,0
5756,0
30850,1
54718,0
69173,0
46688,0
2334,0
18549,0
13813,0
42672,0
54873,0
11715,0
25639,0
50748,0
47504,0
56544,0
66556,0
60314,0
68621,0
49261,0
4578,0
68638,0
676,0
60154,0
9926,0
53765,0
15506,0
35358,0
12745,0
15871,1
46904,0
1496,0
10362,0
60162,0
25352,0
54729,0
17864,0
66383,0
72709,0
6652,0
70867,0
7729,0
2921,0
1016,0
20090,0
21233,0
48325,0
36545,0
27741,1
4337,0
30564,0
76318,0
48120,0
31612,0
31220,0
73914,0
13115,0
19430,0
17681,0
42679,1
76535,0
32376,0
26655,0
23428,0
51907,0
58688,0
16739,0
14723,0
49327,0
62665,0
42873,0
5848,0
1387,0
2414,0
44218,0
14574,0
63859,0
34789,0
32870,0
45623,0
37780,0
39987,0
44223,0
35361,0
24177,0
2181,0
47916,0
10737,0
15238,0
56423,0
31170,0
47033,0
28838,0
30649,1
68222,0
24174,1
5936,1
22561,0
25758,0
59014,0
13308,0
6043,0
64066,0
44692,1
8921,0
4166,0
16315,0
7953,0
6757,0
41342,0
28628,0
70147,0
66152,0
25022,0
2981,0
48511,0
15042,0
17302,0
23119,0
30567,0
50792,0
21440,0
51323,0
3769,0
65303,0
15056,0
31763,0
74023,0
17402,0
69463,0
76107,0
1934,0
23925,1
64069,0
1153,0
15429,0
17156,0
3157,0
37914,0
59381,1
32840,0
24155,0
69522,0
15239,0
49385,0
42790,0
73199,0
76485,0
35453,0
30991,0
64382,0
65813,0
75358,0
2111,0
58507,1
9093,0
48236,0
13351,0
46460,0
56413,0
74287,0
52249,0
67990,0
25529,0
24772,0
12219,0
65211,0
34404,0
39177,0
7632,0
58540,0
34305,0
14375,0
74187,0
60414,0
16069,0
69597,0
26298,0
37516,0
53883,0
31237,0
790,0
3125,0
35948,0
3908,0
38378,0
59053,0
11473,0
35496,0
28971,0
73422,0
73994,0
20797,0
26744,0
75349,0
41799,0
29074,0
3431,0
30300,0
13514,0
69516,0
64387,0
28499,0
69157,0
50639,0
13603,0
9667,1
26787,0
73345,0
24840,0
20018,0
75842,0
45293,0
36765,0
16479,0
19730,0
20962,0
41040,0
33865,0
9579,0
38128,0
73869,0
19652,0
10013,1
20286,0
20669,0
11436,0
1196,0
4566,0
11829,0
51916,0
63596,1
45154,1
47775,0
38163,0
11135,0
46444,0
39661,0
23565,0
20551,0
11792,0
51609,0
16032,0
6615,1
63062,0
39411,1
71066,0
10916,0
48035,0
29835,0
25314,0
30076,0
64471,0
62215,0
10618,0
53641,0
19604,0
41094,0
41573,0
61538,0
40104,0
45711,0
46609,0
58976,0
33132,0
34333,0
67897,0
37947,0
9179,0
17133,0
71571,0
39278,0
51188,0
56350,0
73504,0
74624,0
44135,0
7376,0
15845,0
6751,0
11927,0
74634,1
2705,1
21985,0
62059,0
36089,1
15373,0
2080,0
70008,0
15438,0
57513,0
16744,0
35892,1
68215,0
15570,0
75200,0
30485,0
29198,0
62114,0
19731,0
59350,1
52245,0
15588,0
72512,0
25874,0
51837,0
59108,0
35729,0
16589,0
65,0
19110,0
20434,0
47599,0
20433,0
33251,0
36230,0
69571,0
8652,0
1974,0
15430,0
16363,0
62981,1
30650,0
52885,0
59791,1
62792,0
52087,0
12357,0
16266,0
45713,0
62888,0
35916,0
29726,0
65853,0
37558,0
23863,0
24030,0
15299,0
59771,0
31650,1
54804,0
58731,0
22174,0
35415,0
35943,0
28598,0
41647,0
26208,0
41517,1
590,0
30389,0
76197,0
56993,0
70348,0
405,0
39105,1
10529,0
26516,0
64899,0
41993,0
52810,0
51797,0
12059,0
30748,0
57196,0
18420,0
25378,0
71273,0
62560,0
12986,0
42978,0
36277,0
55403,0
71064,0
41997,0
24729,0
66287,0
72767,0
74911,0
20475,0
12238,0
68634,0
16103,0
39662,0
50850,0
73558,0
32456,0
12640,0
50061,0
52804,0
55913,0
18077,0
55251,0
75034,0
9134,1
9978,0
7458,0
48257,0
22920,0
20166,0
56057,0
3235,0
22509,0
67537,0
18979,0
65655,0
14996,0
44676,1
62722,0
3781,0
38143,0
3708,0
15582,0
43975,0
24433,0
56695,0
5899,0
74563,0
46447,0
62399,0
10366,0
70432,0
9969,0
14099,0
63514,0
64583,0
49348,0
21878,0
5552,1
14690,0
52356,0
45156,0
35230,0
19885,0
12648,0
40888,0
59716,0
57546,1
57136,0
41726,0
30425,0
73252,1
20266,0
58263,0
58279,0
72105,1
7716,0
72626,0
27576,0
67776,0
62309,0
50081,0
22791,0
47572,0
62549,0
50018,0
59566,0
62307,0
33211,0
61705,0
75249,0
50153,0
43982,0
42169,0
56133,0
26910,0
69816,0
73412,0
18786,0
64255,0
8258,0
2396,0
8246,0
37696,0
10327,0
49119,0
65614,0
69200,0
10550,0
37838,1
10287,0
62815,0
65464,0
24944,0
50072,0
69352,1
64762,0
25861,0
64410,0
4439,1
69410,0
8910,0
60043,0
18701,1
59693,0
29089,1
39861,0
34727,1
36901,0
48882,1
55225,0
21128,0
7730,0
6530,0
36307,0
5241,0
39898,0
73887,0
54758,0
65807,0
60733,0
23259,0
32269,0
46290,0
17292,1
19149,0
8854,0
28274,1
32007,1
44108,0
16526,0
10017,0
33474,0
46015,0
15072,0
823,0
4182,0
57087,0
73883,0
33513,0
66003,0
17768,0
57854,0
69198,0
41545,0
28164,0
25816,0
5634,0
46696,0
69480,1
17132,0
54740,0
23026,0
29609,0
21422,0
42464,0
19074,0
48987,0
18628,0
34442,0
75982,1
53280,0
39108,0
32604,0
46753,0
74043,0
57166,0
56338,0
30910,0
65654,0
56303,0
20338,0
23851,0
18334,0
15992,0
29695,0
45686,0
5692,0
21776,0
22585,0
67550,0
16628,0
46995,0
32781,0
46934,0
66027,0
18951,0
75838,0
30583,0
40934,0
36935,0
67914,0
42987,0
17404,0
10119,0
43428,0
67479,0
68997,0
22283,0
39244,0
3750,0
3642,0
2911,0
15140,0
72470,0
68454,0
30919,0
28104,0
61860,0
502,1
11683,0
74958,0
32159,1
37948,0
69969,0
51649,0
16270,0
72190,0
55830,0
18182,0
48991,0
13447,0
42503,0
7801,0
13723,0
59200,0
66024,0
51603,1
2910,0
21874,0
46268,0
54273,0
42137,0
38298,0
39989,0
16949,0
45105,0
25419,0
39043,1
66496,0
11212,0
55839,0
45637,0
32414,0
3025,1
28532,0
9178,0
33129,0
5245,0
21433,0
72188,0
52557,0
16285,0
49615,0
21451,0
9028,0
38498,0
26665,0
21763,0
36279,0
34697,1
73501,0
14146,0
62276,0
54227,1
27213,0
17030,0
30905,0
33965,0
73447,0
17392,0
36698,0
64185,0
56483,0
37645,0
72696,0
6748,0
43303,0
51727,1
32529,0
39809,0
35755,0
27926,0
8905,0
35909,0
12513,0
69134,0
11379,0
8961,0
68940,0
52933,0
39497,0
23963,0
24415,0
19518,0
76484,0
26937,0
46864,0
42133,1
30296,0
6188,0
42828,0
30218,0
24493,0
5383,0
69347,0
21480,0
52085,0
69536,0
32710,0
68448,0
67373,0
2301,1
56903,1
63962,0
73695,0
43502,0
26997,0
49859,0
7834,0
19154,0
29108,0
20051,0
43771,0
11274,0
25448,0
30684,1
1311,1
63185,0
59904,0
73245,0
6330,0
34022,1
13170,0
63105,0
492,0
30563,1
60945,0
49556,0
67253,0
32708,0
37775,0
14679,0
19892,1
6258,0
46790,0
7288,0
21992,0
57597,0
71434,0
76306,1
1024,0
15493,0
59829,1
52594,0
72255,0
20384,0
38552,0
24125,0
29222,0
35992,0
33949,0
58512,0
44271,0
1641,0
63331,1
60262,0
48618,0
2855,0
35533,1
26716,0
53524,0
55472,0
54,0
62397,0
69353,0
11430,0
7002,0
25906,0
44642,0
33088,1
32111,0
29561,0
26750,0
27950,0
50759,1
69355,0
66323,0
43860,0
49848,0
42958,0
34655,0
66144,1
25719,0
39813,0
3845,0
10677,1
2554,0
74132,0
26073,0
70747,0
12493,0
58974,1
29702,0
69142,0
38185,0
74351,0
9686,0
54741,0
69351,0
501,0
11601,0
51145,0
4082,1
19253,0
62216,0
65307,0
20698,1
53462,0
2164,0
52089,0
31122,0
15374,0
54526,0
11013,0
3702,0
41915,0
63137,0
52393,0
2656,0
25149,0
24708,0
29627,0
3226,0
35355,0
46760,0
51297,0
59845,0
48536,0
59852,0
24956,0
75780,0
10495,0
46347,0
73733,0
71469,0
60695,1
4537,0
22530,0
36086,0
14699,0
66249,1
54573,0
30103,0
45642,0
74102,1
11222,1
75648,0
40973,0
21389,0
27442,0
31000,0
48743,0
42197,0
29490,0
38990,0
19319,0
61956,0
54108,0
4068,0
17297,0
5285,0
49789,0
61333,0
2702,0
66194,0
24943,0
56757,0
27185,0
65683,0
33124,0
57853,0
7847,0
70090,0
58768,0
51152,0
17858,0
29750,0
76341,0
7895,0
45664,0
3745,0
5557,0
58973,0
8708,0
70766,0
61795,0
21818,0
25740,0
30315,0
28105,0
70664,0
8502,0
50638,0
19227,0
53660,0
57690,0
22980,0
9494,0
66008,0
5443,0
5160,0
23993,0
17710,0
64134,0
61292,0
4390,0
64631,0
22665,0
28796,0
71250,0
47073,0
31175,0
76443,0
50762,0
8649,0
41253,0
65385,0
37102,0
25620,0
45277,0
52364,0
19489,0
69887,0
32405,0
43700,0
65271,0
60951,0
33861,0
27187,0
22635,0
54257,0
55652,0
41210,0
53689,0
31750,0
32554,0
17349,0
33962,0
59029,0
73378,0
65265,0
16817,0
25396,0
60192,0
68733,0
32240,0
6543,1
16626,0
28061,0
27702,0
20465,0
70199,0
13810,0
41377,0
34314,0
74631,0
63403,0
75785,0
74778,0
54934,0
45520,0
49620,0
1316,0
49164,1
29300,0
14367,0
58684,0
74181,0
54458,0
30700,0
43291,0
10859,0
44221,1
29258,0
69400,0
70469,0
16141,0
3704,0
16655,0
10277,0
21541,0
2847,0
4509,0
57685,0
49294,0
54252,0
40173,0
49685,0
50191,0
14553,0
32017,0
955,0
4379,0
61512,0
7138,0
11949,0
56595,1
74288,0
73273,0
74767,0
44897,0
22978,1
59910,0
12034,0
42441,0
70273,1
21373,0
43192,0
64378,0
19952,0
44673,0
32522,0
71288,0
52814,0
49346,0
70264,0
22134,0
31292,0
43973,0
10781,0
13368,0
23778,1
53591,0
49332,0
59109,1
21926,0
15860,0
65803,0
51909,0
51511,0
73970,0
52208,0
30279,0
50369,0
35457,0
18074,0
41556,0
26852,1
9137,0
28840,0
26639,0
41587,0
10430,0
38625,0
67971,0
35627,0
40639,0
10059,0
22675,0
41106,0
30322,0
24227,0
11897,0
3552,0
2598,0
1868,0
1266,0
27143,0
10094,0
1717,0
43290,0
3932,0
65936,0
41674,0
38852,0
33096,0
26382,1
50179,0
52872,1
15689,0
14692,0
4162,0
68037,0
16850,0
13187,1
58277,0
22857,0
17746,0
12035,0
6484,0
31287,0
29363,0
24626,1
49300,0
1615,0
76566,0
60569,1
40209,0
38360,0
4819,0
31966,0
11717,1
10058,0
51625,0
48158,0
2931,0
41964,1
52028,0
3222,0
32135,0
14592,0
74830,0
30222,0
24816,0
1000,0
27118,0
1942,0
59060,0
29226,0
11232,0
65282,0
44576,0
29234,1
32714,0
40842,1
20620,0
66105,1
47079,0
13877,0
61161,0
29542,1
33985,0
64759,0
1177,0
27843,0
68152,0
67718,0
1340,0
35793,0
15556,1
12594,0
19348,0
75174,0
12629,0
8966,0
39765,0
39331,0
55845,1
40045,0
70123,1
72114,0
29402,1
23287,0
45393,0
64136,0
36898,0
9563,0
60876,0
34548,0
55909,0
32056,0
43120,0
26971,0
40435,0
9925,0
62190,0
35474,0
36151,0
11832,1
12729,0
45395,0
27582,0
61236,0
32841,0
8305,0
50550,0
13659,0
70488,0
3152,0
47777,0
7931,0
58433,0
64521,0
53659,0
75839,1
2071,0
74038,0
42093,0
4009,1
24046,0
3541,0
17567,0
43481,0
33536,0
6524,0
40180,0
71418,0
23666,0
23919,1
18007,0
18787,0
11756,0
27736,0
17563,0
3649,0
40549,0
74119,0
15796,0
19959,0
8104,0
28669,0
11481,0
3052,0
66009,0
12961,0
48002,0
12990,0
68081,0
47597,0
57387,0
58703,1
34965,0
69104,0
15055,0
69742,0
3137,0
4656,0
10613,0
44842,0
71342,0
72766,0
44564,0
33428,0
71388,0
16762,0
14079,0
63905,0
7409,0
17142,0
64756,0
7936,0
66487,0
48994,0
32663,0
60975,0
62206,0
72710,0
22710,0
53396,0
24341,0
36424,0
33364,0
47326,0
75832,0
51834,0
8524,1
31849,0
20406,0
5484,0
66237,0
63856,0
44034,0
56288,0
26466,1
73583,0
52145,0
14461,0
33093,0
24379,0
31924,0
29434,0
4662,0
62934,1
8545,1
15051,0
2370,1
61853,0
23151,0
1832,0
46335,0
67291,0
49786,1
76188,0
66200,0
37540,0
24308,0
61607,0
40076,0
61564,0
21587,0
76213,0
24872,0
58971,0
61969,0
61202,0
1624,0
25263,0
2849,0
32153,0
5297,0
68468,0
23122,0
11720,0
28062,0
46638,0
16087,0
14675,0
5731,0
49652,0
17788,0
58947,0
59250,0
394,0
55345,0
12888,0
43255,0
15047,0
10253,0
36164,1
71894,0
61965,0
54420,0
67625,1
22711,0
74622,0
12019,0
54569,0
68096,0
29579,0
67501,0
29546,0
24533,0
57421,0
23042,0
26482,0
63831,1
26972,0
56271,0
41194,0
5147,0
40796,0
47433,0
7513,0
29513,0
52887,0
45800,0
33110,0
17726,1
23878,0
71754,0
25141,0
27842,0
6976,0
55667,0
39659,0
2493,1
25473,0
14227,0
41100,0
53159,0
18068,0
27880,0
33205,0
40689,0
49061,0
70443,0
1271,0
67898,0
51840,0
29083,0
47529,0
24016,0
36148,0
61892,0
57044,0
2219,0
15416,0
651,0
20813,0
32287,0
76111,0
34585,1
9725,0
73711,1
73677,0
51252,0
48711,0
16233,0
37121,0
18456,0
30717,0
74030,0
29551,0
37917,0
53517,0
57238,0
42459,0
10577,0
60800,1
55151,0
39507,0
59040,0
51185,1
71786,1
6143,0
22672,1
66119,0
64620,0
72776,0
66099,0
65033,0
41971,0
76314,0
26661,0
75193,0
698,0
11796,0
26777,0
15061,0
4221,0
46003,0
76568,0
48244,1
1966,0
24409,0
50825,0
69622,0
39037,0
62804,0
10616,0
53698,0
45605,0
15837,0
26588,0
58100,0
57586,0
75750,0
43980,0
23392,0
67323,0
74042,0
18439,0
3612,0
4613,0
43504,0
6985,0
68345,0
24812,1
71572,0
64140,0
72746,0
41677,0
56761,0
72757,1
71345,0
52645,0
64351,0
23422,0
52352,0
25156,0
37361,0
3465,0
15487,0
7486,0
74185,0
20094,0
47157,0
32537,0
17466,0
47960,0
67467,0
74054,1
6755,1
20783,1
50862,0
290,0
26260,0
61195,0
35966,0
33308,0
29933,0
919,0
21215,0
28575,0
31770,0
35950,0
11066,0
13870,0
58922,0
10827,1
35076,0
70259,0
4323,0
47885,0
59284,0
43770,0
25976,0
32590,0
55616,0
50027,0
45468,0
39947,0
17424,0
20145,0
43172,0
71564,0
40971,0
47957,0
23283,0
37313,0
16725,0
16959,0
70586,0
10552,0
3246,0
39519,1
11926,0
54642,0
58345,1
29587,0
42482,0
70358,0
30109,0
25751,0
3388,0
69467,0
2958,0
51657,0
4894,0
34105,0
18520,0
284,0
33959,0
56420,0
18484,0
32268,1
17222,0
7706,0
28335,0
47587,0
51482,0
38746,0
5097,0
14335,0
66633,0
12053,0
5317,0
65825,0
25391,0
64755,0
29231,0
36028,0
4515,0
6836,0
51147,0
3394,0
10099,0
49925,0
70353,0
22979,0
75850,0
50861,0
58192,0
14126,0
36160,0
38414,0
9794,0
24702,0
10571,0
43185,0
15219,0
62552,0
19932,0
14895,0
48871,0
23643,0
37467,0
67627,0
5812,0
29457,0
2574,0
54008,0
52194,0
8606,0
40220,0
15579,0
30911,0
57182,1
33438,0
47873,1
20160,0
29387,0
9246,0
10025,0
44811,0
40352,0
30719,0
73289,0
24439,1
70869,0
70514,0
14711,1
37365,0
9273,1
34235,1
70726,0
26535,0
60577,0
24582,0
10071,0
45077,0
37605,0
73871,0
5565,0
36262,0
63592,0
34925,0
56528,0
3245,0
68882,0
59534,0
34118,0
67777,0
68698,0
16556,0
45475,0
22590,0
3423,0
1376,0
50506,0
16693,0
57550,0
44455,1
19408,0
15768,0
34995,0
40024,0
35949,0
32691,0
69634,0
10259,0
150,0
58021,0
40912,0
57475,0
27364,0
1822,0
65382,0
26863,0
18944,0
3865,0
27168,0
62805,0
28004,0
29906,0
14220,0
39473,0
43935,1
47071,0
16550,0
66150,1
73017,0
72450,0
23814,0
4513,0
28725,0
17421,0
9927,0
74816,0
74283,0
59863,0
62551,0
62928,0
39585,0
45816,0
12222,0
27708,0
62860,0
75422,0
35762,1
51261,0
52023,0
18330,0
40370,0
74108,0
12658,0
1793,0
32403,0
73875,0
6426,0
25115,0
216,0
52242,0
60796,0
22671,0
29851,0
8595,0
593,0
35094,1
36750,0
41255,0
66493,0
65049,0
76575,0
33928,0
20023,0
31479,0
58149,0
29821,0
75967,0
75679,1
6268,0
67717,1
42728,0
11199,0
66621,0
6561,0
58937,0
45843,0
21068,1
51536,0
41869,0
35216,0
14887,0
33672,0
57738,0
42173,0
26142,0
20146,0
70121,0
24156,0
14024,0
37174,0
68217,0
32669,0
17076,0
25860,0
7791,0
63733,0
32112,0
2628,0
17456,0
58720,0
59105,0
39271,0
19439,0
39179,0
36318,0
18985,0
52468,0
13350,0
64864,0
41567,0
55751,0
57382,0
66359,0
60908,0
51036,0
28211,0
23578,0
53567,0
22120,0
40020,0
24849,0
16205,0
37561,0
55799,0
1585,0
50698,1
5336,0
6375,0
67293,0
33610,0
41423,0
26195,1
56533,0
42821,0
65970,0
2211,0
37630,0
22461,0
53631,0
24506,0
47762,0
76614,0
43304,0
28055,0
25455,0
43350,0
35450,0
24954,0
3496,0
725,0
38015,0
47575,0
33535,0
5617,0
55270,0
70894,0
26544,0
35170,0
51943,0
22937,0
40887,0
70145,1
30477,0
46552,1
46361,0
12024,0
384,0
59392,0
37661,1
57568,0
54118,0
10370,0
50703,0
60292,1
75393,0
69025,0
10971,0
44107,0
59721,0
73443,0
75198,1
72107,0
49846,0
66058,0
26537,0
72742,0
59831,0
35975,0
32451,0
30423,0
5752,0
30171,0
14680,0
20996,0
34120,0
70092,0
7980,0
18290,0
42960,0
1696,0
58872,0
19790,0
63229,0
74913,0
19795,0
47205,0
22802,0
32447,0
15067,0
62984,0
42715,1
63924,0
36899,0
4229,1
50107,0
54666,0
56807,0
57167,0
1616,0
75379,0
2905,0
71372,0
73179,0
48668,0
3575,0
10220,0
65804,1
48891,0
42050,0
48800,0
5010,0
76044,0
61774,0
75558,0
16810,1
5187,0
42402,0
31261,1
61003,0
48542,0
25079,0
1403,0
58972,0
19527,0
9493,0
63883,0
21065,0
63199,0
31545,0
52907,0
75081,0
10966,0
19961,0
34403,0
17175,1
45496,0
31407,0
29649,0
46180,0
54715,0
41975,0
73056,0
50739,0
72510,0
35875,0
69107,0
40637,0
49163,0
53736,0
31933,0
25645,0
10892,0
33242,0
57896,0
17777,0
4135,0
35240,0
2571,0
4926,0
47820,0
54568,0
7339,1
23930,0
42729,0
9129,0
53149,0
21130,0
22351,0
43275,0
14271,1
5169,0
43744,0
42943,1
51622,0
63367,0
68175,0
44423,0
59310,0
70436,0
40746,0
19272,0
19641,0
60116,1
19633,0
13419,0
52867,0
17806,0
25192,0
42867,0
11270,0
26699,0
38383,0
59288,0
54173,0
5975,0
70189,0
18092,1
20219,0
52506,0
10557,0
49342,0
60921,0
62113,0
45818,0
32857,0
49519,0
16980,0
20084,0
3558,0
19586,0
58035,0
15433,0
39651,0
38585,0
16471,0
12279,0
3881,0
51337,0
58358,0
57730,0
57405,0
2635,0
18988,1
26977,0
72606,0
29770,1
43301,0
67838,0
58206,0
76674,0
28544,0
39284,0
70509,0
42982,0
50515,0
58715,0
51223,1
52345,0
51485,0
6921,1
42884,0
2926,0
7325,0
38767,1
28986,0
18481,0
61613,0
40987,0
12245,0
48843,0
4136,0
25749,0
53950,0
2760,0
50701,0
52484,1
73047,0
75270,0
63503,0
8171,0
19599,0
8704,0
55748,0
66253,0
57890,0
6274,0
7849,1
21944,0
14364,0
72290,0
52985,0
74910,0
73201,0
22066,0
65451,0
55820,0
5931,0
24163,0
41776,0
59233,0
4150,1
67544,0
43285,0
31471,0
23040,0
27670,1
21498,0
68830,0
10372,0
12067,0
20041,0
3133,0
11959,0
69907,0
68066,0
76268,1
34620,0
19646,0
61658,0
29818,0
23995,0
65794,0
7681,0
24285,0
8022,0
62153,0
27039,0
6729,0
65333,0
15838,0
20392,1
68385,0
61602,1
52815,0
48322,0
8710,0
6157,0
20116,0
5876,0
55174,0
11803,0
8848,0
21067,0
64067,0
68772,0
38929,0
43403,0
67492,1
5829,0
55822,0
4370,0
69179,0
51499,0
65527,0
44422,0
4130,0
11339,0
36804,0
30940,0
18184,0
54793,1
23331,1
47429,0
6055,0
3559,0
29603,1
16654,0
49624,0
14504,0
62270,0
65884,0
47880,0
54856,0
7669,0
46044,0
30471,0
62154,0
17450,0
48165,1
22836,1
50618,0
76089,1
36107,0
9551,0
8061,0
61147,0
69856,0
589,0
53496,0
70746,0
17742,0
44109,0
44637,0
75247,0
1645,0
